edge_id,slope
EDGE_019288,-0.010349
EDGE_019289,-0.010451
EDGE_019290,0.010808
EDGE_019291,-0.009168
EDGE_019292,0.010451
EDGE_019293,0.004906
EDGE_019294,-0.017950
EDGE_019295,0.021787
EDGE_019296,-0.015539
EDGE_019297,-0.015400
EDGE_019298,0.015418
EDGE_019299,-0.020826
EDGE_019300,0.015400
EDGE_019301,0.015539
EDGE_019302,-0.017930
EDGE_019303,-0.018478
EDGE_019304,0.020826
EDGE_019305,-0.011934
EDGE_019306,0.018478
EDGE_019307,-0.014033
EDGE_019308,0.016239
EDGE_019309,0.017256
EDGE_019310,0.002151
EDGE_019311,0.523174
EDGE_019312,-0.051481
EDGE_019313,-0.007311
EDGE_019314,0.043693
EDGE_019315,0.023408
EDGE_019316,-0.043693
EDGE_019317,-0.002735
EDGE_019318,0.002019
EDGE_019319,0.022537
EDGE_019320,-0.000350
EDGE_019321,-0.022537
EDGE_019322,0.005164
EDGE_019323,-0.007800
EDGE_019324,-0.005413
EDGE_019325,-0.003162
EDGE_019326,0.002030
EDGE_019327,0.005413
EDGE_019328,-0.017433
EDGE_019329,-0.003564
EDGE_019330,-0.010807
EDGE_019331,-0.002019
EDGE_019332,0.003162
EDGE_019333,0.010807
EDGE_019334,-0.034181
EDGE_019335,0.018047
EDGE_019336,0.034181
EDGE_019337,-0.009548
EDGE_019338,0.003564
EDGE_019339,-0.005164
EDGE_019340,0.020696
EDGE_019341,0.009244
EDGE_019342,-0.026970
EDGE_019343,-0.020696
EDGE_019344,-0.036938
EDGE_019345,0.054819
EDGE_019346,-0.016632
EDGE_019347,0.017230
EDGE_019348,-0.066007
EDGE_019349,0.016632
EDGE_019350,0.031214
EDGE_019351,-0.029928
EDGE_019352,-0.000182
EDGE_019353,-0.031316
EDGE_019354,0.018251
EDGE_019355,0.000182
EDGE_019356,0.012863
EDGE_019357,-0.085201
EDGE_019358,-0.033321
EDGE_019359,-0.067114
EDGE_019360,0.008014
EDGE_019361,0.085201
EDGE_019362,-0.039525
EDGE_019363,0.135577
EDGE_019364,0.033321
EDGE_019365,-0.110768
EDGE_019366,0.153652
EDGE_019367,-0.153837
EDGE_019368,0.207025
EDGE_019369,-0.037812
EDGE_019370,0.153837
EDGE_019371,-0.063453
EDGE_019372,0.030803
EDGE_019373,-0.078310
EDGE_019374,-0.006391
EDGE_019375,0.001265
EDGE_019376,-0.043350
EDGE_019377,0.000511
EDGE_019378,0.023614
EDGE_019379,0.007158
EDGE_019380,-0.008675
EDGE_019381,0.003679
EDGE_019382,0.019431
EDGE_019383,0.006540
EDGE_019384,-0.015445
EDGE_019385,-0.019431
EDGE_019386,-0.089142
EDGE_019387,0.053287
EDGE_019388,-0.026986
EDGE_019389,0.098837
EDGE_019390,0.014107
EDGE_019391,0.024219
EDGE_019392,-0.065035
EDGE_019393,0.065035
EDGE_019394,-0.033649
EDGE_019395,-0.030422
EDGE_019396,-0.021278
EDGE_019397,-0.000870
EDGE_019398,0.033649
EDGE_019399,0.013591
EDGE_019400,-0.016529
EDGE_019401,0.020060
EDGE_019402,-0.000978
EDGE_019403,0.040154
EDGE_019404,-0.017164
EDGE_019405,-0.020060
EDGE_019406,0.017164
EDGE_019407,0.019302
EDGE_019408,0.057156
EDGE_019409,-0.019302
EDGE_019410,-0.045306
EDGE_019411,0.028352
EDGE_019412,0.012236
EDGE_019413,-0.054664
EDGE_019414,0.003104
EDGE_019415,0.054664
EDGE_019416,-0.012061
EDGE_019417,0.034927
EDGE_019418,0.019076
EDGE_019419,-0.034927
EDGE_019420,-0.014491
EDGE_019421,0.000000
EDGE_019422,-0.011024
EDGE_019423,0.002780
EDGE_019424,-0.003082
EDGE_019425,0.009121
EDGE_019426,-0.002780
EDGE_019427,-0.061111
EDGE_019428,0.012983
EDGE_019429,-0.005189
EDGE_019430,-0.015153
EDGE_019431,0.022714
EDGE_019432,0.021754
EDGE_019433,0.000000
EDGE_019434,-0.022714
EDGE_019435,0.019056
EDGE_019436,0.058243
EDGE_019437,-0.030949
EDGE_019438,-0.019056
EDGE_019439,0.016334
EDGE_019440,-0.030230
EDGE_019441,0.032148
EDGE_019442,-0.016334
EDGE_019443,-0.120682
EDGE_019444,0.049314
EDGE_019445,-0.050663
EDGE_019446,0.034085
EDGE_019447,-0.025013
EDGE_019448,0.030206
EDGE_019449,-0.034085
EDGE_019450,-0.011129
EDGE_019451,-0.076208
EDGE_019452,-0.027375
EDGE_019453,-0.044178
EDGE_019454,0.045330
EDGE_019455,0.027375
EDGE_019456,-0.077234
EDGE_019457,0.061965
EDGE_019458,0.033839
EDGE_019459,-0.076803
EDGE_019460,0.056937
EDGE_019461,-0.044241
EDGE_019462,0.007055
EDGE_019463,-0.004915
EDGE_019464,-0.006355
EDGE_019465,0.016486
EDGE_019466,0.006355
EDGE_019467,-0.010904
EDGE_019468,0.010234
EDGE_019469,-0.006809
EDGE_019470,0.019334
EDGE_019471,0.010904
EDGE_019472,0.017756
EDGE_019473,-0.011407
EDGE_019474,0.001119
EDGE_019475,-0.024556
EDGE_019476,0.040935
EDGE_019477,-0.032637
EDGE_019478,0.024556
EDGE_019479,0.018820
EDGE_019480,-0.040935
EDGE_019481,0.011407
EDGE_019482,-0.036092
EDGE_019483,0.023641
EDGE_019484,-0.001119
EDGE_019485,-0.001046
EDGE_019486,0.001385
EDGE_019487,-0.009457
EDGE_019488,-0.010239
EDGE_019489,0.009840
EDGE_019490,0.009457
EDGE_019491,-0.001256
EDGE_019492,0.001046
EDGE_019493,0.003246
EDGE_019494,-0.031646
EDGE_019495,0.010585
EDGE_019496,-0.003246
EDGE_019497,0.000000
EDGE_019498,-0.001186
EDGE_019499,0.004325
EDGE_019500,0.002703
EDGE_019501,0.009830
EDGE_019502,0.027454
EDGE_019503,-0.009830
EDGE_019504,-0.005917
EDGE_019505,0.042130
EDGE_019506,-0.041073
EDGE_019507,-0.008091
EDGE_019508,0.041073
EDGE_019509,0.038207
EDGE_019510,0.016721
EDGE_019511,-0.022213
EDGE_019512,-0.038207
EDGE_019513,-0.016721
EDGE_019514,0.052929
EDGE_019515,-0.007135
EDGE_019516,0.014403
EDGE_019517,-0.006985
EDGE_019518,0.030055
EDGE_019519,0.005842
EDGE_019520,0.006985
EDGE_019521,-0.010238
EDGE_019522,-0.005842
EDGE_019523,0.010177
EDGE_019524,0.011703
EDGE_019525,-0.014403
EDGE_019526,-0.011703
EDGE_019527,0.014420
EDGE_019528,-0.004184
EDGE_019529,0.003683
EDGE_019530,0.001025
EDGE_019531,0.005535
EDGE_019532,-0.001025
EDGE_019533,0.021901
EDGE_019534,-0.021901
EDGE_019535,0.015796
EDGE_019536,-0.010903
EDGE_019537,0.009426
EDGE_019538,-0.015587
EDGE_019539,0.010903
EDGE_019540,-0.015796
EDGE_019541,0.002483
EDGE_019542,-0.005546
EDGE_019543,0.006723
EDGE_019544,0.055507
EDGE_019545,-0.064713
EDGE_019546,-0.039244
EDGE_019547,0.039244
EDGE_019548,-0.011529
EDGE_019549,0.066974
EDGE_019550,0.000000
EDGE_019551,-0.107204
EDGE_019552,-0.001403
EDGE_019553,0.010319
EDGE_019554,-0.066974
EDGE_019555,-0.003053
EDGE_019556,0.036060
EDGE_019557,0.133298
EDGE_019558,-0.135704
EDGE_019559,0.114363
EDGE_019560,-0.080567
EDGE_019561,0.064169
EDGE_019562,-0.114433
EDGE_019563,0.080567
EDGE_019564,-0.114363
EDGE_019565,0.030683
EDGE_019566,-0.114992
EDGE_019567,0.054358
EDGE_019568,-0.064169
EDGE_019569,0.114992
EDGE_019570,-0.025355
EDGE_019571,0.000000
EDGE_019572,0.039223
EDGE_019573,0.000000
EDGE_019574,-0.027921
EDGE_019575,-0.024510
EDGE_019576,0.026998
EDGE_019577,-0.038076
EDGE_019578,0.024510
EDGE_019579,-0.008139
EDGE_019580,0.001078
EDGE_019581,-0.029451
EDGE_019582,0.029451
EDGE_019583,-0.026173
EDGE_019584,0.004312
EDGE_019585,-0.005880
EDGE_019586,0.032693
EDGE_019587,0.026173
EDGE_019588,-0.008754
EDGE_019589,-0.023260
EDGE_019590,0.019603
EDGE_019591,0.017575
EDGE_019592,0.018086
EDGE_019593,-0.023047
EDGE_019594,0.023260
EDGE_019595,-0.057621
EDGE_019596,-0.019603
EDGE_019597,0.078940
EDGE_019598,-0.027998
EDGE_019599,0.089795
EDGE_019600,-0.017575
EDGE_019601,-0.031974
EDGE_019602,-0.021358
EDGE_019603,0.031468
EDGE_019604,-0.028519
EDGE_019605,-0.030645
EDGE_019606,-0.031468
EDGE_019607,0.052800
EDGE_019608,-0.000765
EDGE_019609,0.020947
EDGE_019610,0.007487
EDGE_019611,-0.046543
EDGE_019612,-0.084016
EDGE_019613,0.084016
EDGE_019614,-0.002519
EDGE_019615,0.010544
EDGE_019616,0.000358
EDGE_019617,-0.005554
EDGE_019618,0.054470
EDGE_019619,-0.018370
EDGE_019620,-0.156378
EDGE_019621,0.040898
EDGE_019622,0.081909
EDGE_019623,0.000000
EDGE_019624,-0.077475
EDGE_019625,-0.129231
EDGE_019626,0.197473
EDGE_019627,-0.090277
EDGE_019628,-0.117766
EDGE_019629,0.109442
EDGE_019630,0.094938
EDGE_019631,-0.128594
EDGE_019632,0.119607
EDGE_019633,0.027463
EDGE_019634,-0.096199
EDGE_019635,-0.103941
EDGE_019636,0.079366
EDGE_019637,0.090277
EDGE_019638,-0.121467
EDGE_019639,-0.054819
EDGE_019640,0.063173
EDGE_019641,0.121467
EDGE_019642,-0.053909
EDGE_019643,0.026970
EDGE_019644,-0.017230
EDGE_019645,0.053909
EDGE_019646,0.058955
EDGE_019647,-0.084603
EDGE_019648,-0.063282
EDGE_019649,-0.023949
EDGE_019650,0.033443
EDGE_019651,-0.011150
EDGE_019652,0.078049
EDGE_019653,-0.070086
EDGE_019654,0.011150
EDGE_019655,-0.112605
EDGE_019656,0.023949
EDGE_019657,-0.062705
EDGE_019658,0.070086
EDGE_019659,-0.038177
EDGE_019660,-0.019642
EDGE_019661,-0.034543
EDGE_019662,-0.072188
EDGE_019663,-0.026953
EDGE_019664,-0.078876
EDGE_019665,0.012014
EDGE_019666,0.026953
EDGE_019667,-0.033873
EDGE_019668,0.025316
EDGE_019669,0.091048
EDGE_019670,0.017918
EDGE_019671,-0.091048
EDGE_019672,-0.053112
EDGE_019673,-0.034216
EDGE_019674,0.033873
EDGE_019675,-0.011777
EDGE_019676,-0.052687
EDGE_019677,0.074109
EDGE_019678,0.011777
EDGE_019679,0.048518
EDGE_019680,-0.010061
EDGE_019681,-0.135251
EDGE_019682,-0.018777
EDGE_019683,0.066258
EDGE_019684,0.135251
EDGE_019685,0.097244
EDGE_019686,0.080607
EDGE_019687,-0.053141
EDGE_019688,-0.062074
EDGE_019689,0.001691
EDGE_019690,0.000189
EDGE_019691,0.000564
EDGE_019692,-0.002521
EDGE_019693,-0.027551
EDGE_019694,-0.000139
EDGE_019695,-0.013354
EDGE_019696,0.027551
EDGE_019697,0.016623
EDGE_019698,-0.200496
EDGE_019699,-0.016110
EDGE_019700,0.000000
EDGE_019701,0.063302
EDGE_019702,-0.146921
EDGE_019703,-0.007052
EDGE_019704,0.020201
EDGE_019705,-0.007589
EDGE_019706,0.007052
EDGE_019707,0.007230
EDGE_019708,-0.130394
EDGE_019709,0.052019
EDGE_019710,0.147137
EDGE_019711,0.016046
EDGE_019712,0.010544
EDGE_019713,-0.004219
EDGE_019714,-0.021125
EDGE_019715,0.014838
EDGE_019716,-0.000255
EDGE_019717,0.028247
EDGE_019718,-0.025996
EDGE_019719,0.021704
EDGE_019720,-0.012687
EDGE_019721,0.003194
EDGE_019722,-0.021704
EDGE_019723,0.000000
EDGE_019724,0.000000
EDGE_019725,0.000000
EDGE_019726,-0.029515
EDGE_019727,0.000000
EDGE_019728,0.037064
EDGE_019729,0.042898
EDGE_019730,-0.007423
EDGE_019731,0.052475
EDGE_019732,0.013495
EDGE_019733,0.015102
EDGE_019734,0.042830
EDGE_019735,0.044620
EDGE_019736,-0.051461
EDGE_019737,0.049343
EDGE_019738,-0.044620
EDGE_019739,-0.039385
EDGE_019740,-0.056272
EDGE_019741,0.084400
EDGE_019742,-0.049343
EDGE_019743,-0.050512
EDGE_019744,0.073687
EDGE_019745,0.039385
EDGE_019746,-0.032112
EDGE_019747,-0.076720
EDGE_019748,-0.012846
EDGE_019749,0.000352
EDGE_019750,0.000153
EDGE_019751,0.008288
EDGE_019752,-0.044635
EDGE_019753,-0.000352
EDGE_019754,-0.000153
EDGE_019755,-0.005053
EDGE_019756,0.005452
EDGE_019757,0.000645
EDGE_019758,-0.002388
EDGE_019759,0.006254
EDGE_019760,-0.000645
EDGE_019761,0.047272
EDGE_019762,-0.031857
EDGE_019763,-0.004559
EDGE_019764,-0.066612
EDGE_019765,-0.012187
EDGE_019766,0.004559
EDGE_019767,0.004030
EDGE_019768,-0.005412
EDGE_019769,0.011508
EDGE_019770,0.007108
EDGE_019771,-0.018516
EDGE_019772,-0.011508
EDGE_019773,0.012873
EDGE_019774,-0.017434
EDGE_019775,0.009567
EDGE_019776,-0.008195
EDGE_019777,0.008394
EDGE_019778,-0.009567
EDGE_019779,0.001895
EDGE_019780,-0.002063
EDGE_019781,0.036161
EDGE_019782,0.005901
EDGE_019783,-0.009478
EDGE_019784,-0.036161
EDGE_019785,0.003518
EDGE_019786,0.006892
EDGE_019787,0.037253
EDGE_019788,-0.037900
EDGE_019789,0.029582
EDGE_019790,-0.011129
EDGE_019791,0.000925
EDGE_019792,-0.006892
EDGE_019793,-0.029582
EDGE_019794,0.039579
EDGE_019795,-0.028574
EDGE_019796,0.038553
EDGE_019797,-0.007222
EDGE_019798,0.008139
EDGE_019799,-0.038553
EDGE_019800,0.016347
EDGE_019801,-0.021032
EDGE_019802,-0.025234
EDGE_019803,-0.020932
EDGE_019804,0.028548
EDGE_019805,0.049007
EDGE_019806,-0.004312
EDGE_019807,0.006259
EDGE_019808,-0.050061
EDGE_019809,-0.049007
EDGE_019810,-0.024078
EDGE_019811,0.028186
EDGE_019812,0.005880
EDGE_019813,0.027909
EDGE_019814,-0.032693
EDGE_019815,-0.007551
EDGE_019816,-0.000543
EDGE_019817,0.017510
EDGE_019818,-0.026852
EDGE_019819,0.000543
EDGE_019820,0.029459
EDGE_019821,-0.050666
EDGE_019822,0.008012
EDGE_019823,0.038210
EDGE_019824,0.030048
EDGE_019825,0.038691
EDGE_019826,-0.033343
EDGE_019827,-0.030048
EDGE_019828,0.000000
EDGE_019829,0.000000
EDGE_019830,0.052966
EDGE_019831,0.037331
EDGE_019832,-0.052966
EDGE_019833,-0.025011
EDGE_019834,0.002384
EDGE_019835,-0.020382
EDGE_019836,0.007985
EDGE_019837,-0.006047
EDGE_019838,0.020382
EDGE_019839,0.116735
EDGE_019840,-0.050252
EDGE_019841,-0.018482
EDGE_019842,0.050252
EDGE_019843,0.018482
EDGE_019844,-0.084510
EDGE_019845,0.003186
EDGE_019846,-0.017473
EDGE_019847,-0.000443
EDGE_019848,0.017473
EDGE_019849,0.056371
EDGE_019850,0.001626
EDGE_019851,-0.037543
EDGE_019852,-0.015040
EDGE_019853,0.017157
EDGE_019854,-0.029916
EDGE_019855,-0.129142
EDGE_019856,-0.176472
EDGE_019857,-0.039360
EDGE_019858,-0.036443
EDGE_019859,0.081346
EDGE_019860,-0.070600
EDGE_019861,-0.077257
EDGE_019862,-0.014374
EDGE_019863,-0.055862
EDGE_019864,0.077257
EDGE_019865,0.008441
EDGE_019866,-0.007970
EDGE_019867,-0.050060
EDGE_019868,0.050218
EDGE_019869,-0.077150
EDGE_019870,-0.013676
EDGE_019871,0.036250
EDGE_019872,-0.058258
EDGE_019873,0.013676
EDGE_019874,-0.039046
EDGE_019875,0.006781
EDGE_019876,0.002876
EDGE_019877,-0.006781
EDGE_019878,-0.002876
EDGE_019879,-0.009069
EDGE_019880,0.009219
EDGE_019881,0.038872
EDGE_019882,-0.034554
EDGE_019883,-0.009219
EDGE_019884,0.036351
EDGE_019885,-0.025354
EDGE_019886,-0.021102
EDGE_019887,-0.036351
EDGE_019888,0.000352
EDGE_019889,0.007982
EDGE_019890,0.027866
EDGE_019891,-0.027866
EDGE_019892,0.035674
EDGE_019893,0.055865
EDGE_019894,0.077564
EDGE_019895,-0.037092
EDGE_019896,0.045317
EDGE_019897,-0.059793
EDGE_019898,-0.093281
EDGE_019899,0.040696
EDGE_019900,0.072603
EDGE_019901,0.000000
EDGE_019902,0.013776
EDGE_019903,0.100047
EDGE_019904,0.072465
EDGE_019905,0.013732
EDGE_019906,-0.040363
EDGE_019907,0.062705
EDGE_019908,0.019642
EDGE_019909,-0.013558
EDGE_019910,-0.023599
EDGE_019911,0.068903
EDGE_019912,0.010724
EDGE_019913,-0.162838
EDGE_019914,0.039289
EDGE_019915,-0.068903
EDGE_019916,-0.091437
EDGE_019917,-0.020890
EDGE_019918,0.022536
EDGE_019919,0.020890
EDGE_019920,0.004151
EDGE_019921,-0.006060
EDGE_019922,0.096199
EDGE_019923,-0.197473
EDGE_019924,0.100339
EDGE_019925,0.129337
EDGE_019926,-0.167444
EDGE_019927,-0.100339
EDGE_019928,-0.147472
EDGE_019929,-0.000076
EDGE_019930,-0.173030
EDGE_019931,-0.030803
EDGE_019932,0.106653
EDGE_019933,0.173030
EDGE_019934,0.011907
EDGE_019935,-0.013211
EDGE_019936,-0.098583
EDGE_019937,-0.046749
EDGE_019938,0.008421
EDGE_019939,0.098583
EDGE_019940,-0.046513
EDGE_019941,0.018543
EDGE_019942,0.021350
EDGE_019943,-0.075094
EDGE_019944,-0.016369
EDGE_019945,-0.094938
EDGE_019946,-0.027463
EDGE_019947,0.090872
EDGE_019948,-0.135577
EDGE_019949,-0.059239
EDGE_019950,0.025298
EDGE_019951,0.081200
EDGE_019952,-0.090872
EDGE_019953,-0.035366
EDGE_019954,0.002413
EDGE_019955,0.127166
EDGE_019956,0.092690
EDGE_019957,0.015560
EDGE_019958,-0.017698
EDGE_019959,0.033830
EDGE_019960,0.000000
EDGE_019961,0.000000
EDGE_019962,0.082806
EDGE_019963,-0.136599
EDGE_019964,0.000000
EDGE_019965,0.000000
EDGE_019966,0.007755
EDGE_019967,-0.012367
EDGE_019968,-0.013948
EDGE_019969,0.028483
EDGE_019970,-0.041077
EDGE_019971,0.018534
EDGE_019972,0.000000
EDGE_019973,-0.010348
EDGE_019974,0.001413
EDGE_019975,0.000070
EDGE_019976,0.017900
EDGE_019977,0.003681
EDGE_019978,-0.002817
EDGE_019979,-0.026522
EDGE_019980,0.039367
EDGE_019981,0.020433
EDGE_019982,-0.050850
EDGE_019983,0.050099
EDGE_019984,-0.039367
EDGE_019985,-0.020433
EDGE_019986,0.093357
EDGE_019987,-0.350591
EDGE_019988,0.109361
EDGE_019989,-0.032813
EDGE_019990,0.026273
EDGE_019991,-0.004280
EDGE_019992,-0.007598
EDGE_019993,0.022921
EDGE_019994,-0.022921
EDGE_019995,0.049261
EDGE_019996,-0.061159
EDGE_019997,0.057346
EDGE_019998,-0.082220
EDGE_019999,0.017758
EDGE_020000,-0.072895
EDGE_020001,-0.017758
EDGE_020002,-0.045582
EDGE_020003,-0.197603
EDGE_020004,0.068558
EDGE_020005,0.045582
EDGE_020006,0.027679
EDGE_020007,0.001519
EDGE_020008,-0.009331
EDGE_020009,-0.014795
EDGE_020010,-0.001519
EDGE_020011,0.013407
EDGE_020012,0.028884
EDGE_020013,0.000000
EDGE_020014,0.009130
EDGE_020015,0.018108
EDGE_020016,0.001380
EDGE_020017,-0.010080
EDGE_020018,-0.057695
EDGE_020019,0.142973
EDGE_020020,-0.001746
EDGE_020021,0.002741
EDGE_020022,0.001746
EDGE_020023,0.012800
EDGE_020024,-0.002546
EDGE_020025,0.024443
EDGE_020026,-0.000442
EDGE_020027,0.021591
EDGE_020028,0.000442
EDGE_020029,0.000000
EDGE_020030,-0.004676
EDGE_020031,-0.000240
EDGE_020032,0.028826
EDGE_020033,-0.027399
EDGE_020034,0.016983
EDGE_020035,-0.002044
EDGE_020036,-0.016583
EDGE_020037,0.002044
EDGE_020038,0.000367
EDGE_020039,-0.015761
EDGE_020040,-0.000367
EDGE_020041,0.014096
EDGE_020042,-0.007843
EDGE_020043,0.002483
EDGE_020044,-0.000711
EDGE_020045,-0.002996
EDGE_020046,-0.000514
EDGE_020047,0.000384
EDGE_020048,0.000746
EDGE_020049,0.000185
EDGE_020050,0.000338
EDGE_020051,-0.000338
EDGE_020052,-0.000751
EDGE_020053,0.002247
EDGE_020054,0.003500
EDGE_020055,0.001397
EDGE_020056,0.000688
EDGE_020057,-0.000746
EDGE_020058,-0.000384
EDGE_020059,-0.001397
EDGE_020060,0.111377
EDGE_020061,-0.056816
EDGE_020062,-0.055657
EDGE_020063,0.043272
EDGE_020064,-0.047272
EDGE_020065,0.055657
EDGE_020066,-0.100480
EDGE_020067,0.191769
EDGE_020068,0.062859
EDGE_020069,-0.164131
EDGE_020070,-0.065004
EDGE_020071,0.001599
EDGE_020072,0.001471
EDGE_020073,-0.000767
EDGE_020074,0.005375
EDGE_020075,0.046217
EDGE_020076,-0.036395
EDGE_020077,-0.035186
EDGE_020078,0.013240
EDGE_020079,-0.020491
EDGE_020080,-0.004645
EDGE_020081,0.038143
EDGE_020082,0.020491
EDGE_020083,-0.060991
EDGE_020084,0.078893
EDGE_020085,0.062793
EDGE_020086,0.175384
EDGE_020087,-0.062793
EDGE_020088,-0.043295
EDGE_020089,-0.029382
EDGE_020090,-0.017841
EDGE_020091,-0.052831
EDGE_020092,0.057815
EDGE_020093,0.013512
EDGE_020094,-0.130915
EDGE_020095,0.110776
EDGE_020096,-0.044619
EDGE_020097,0.012289
EDGE_020098,0.009835
EDGE_020099,0.044619
EDGE_020100,0.021722
EDGE_020101,-0.005159
EDGE_020102,0.036052
EDGE_020103,-0.032741
EDGE_020104,-0.036052
EDGE_020105,0.020305
EDGE_020106,0.036061
EDGE_020107,-0.056422
EDGE_020108,0.069482
EDGE_020109,-0.004505
EDGE_020110,0.086388
EDGE_020111,0.004984
EDGE_020112,0.001497
EDGE_020113,-0.032841
EDGE_020114,-0.086388
EDGE_020115,0.080253
EDGE_020116,-0.051583
EDGE_020117,0.028571
EDGE_020118,-0.010355
EDGE_020119,0.006973
EDGE_020120,-0.009995
EDGE_020121,0.004572
EDGE_020122,0.009995
EDGE_020123,0.001722
EDGE_020124,-0.006853
EDGE_020125,-0.026117
EDGE_020126,0.016869
EDGE_020127,0.006853
EDGE_020128,0.001440
EDGE_020129,-0.000061
EDGE_020130,0.018079
EDGE_020131,0.005162
EDGE_020132,-0.017775
EDGE_020133,-0.018079
EDGE_020134,0.001176
EDGE_020135,-0.001440
EDGE_020136,0.019980
EDGE_020137,-0.023211
EDGE_020138,-0.005162
EDGE_020139,-0.019980
EDGE_020140,-0.006973
EDGE_020141,0.000059
EDGE_020142,0.014950
EDGE_020143,-0.022271
EDGE_020144,0.006636
EDGE_020145,-0.014950
EDGE_020146,0.021362
EDGE_020147,0.014717
EDGE_020148,0.010483
EDGE_020149,-0.021362
EDGE_020150,-0.009189
EDGE_020151,-0.011940
EDGE_020152,-0.015498
EDGE_020153,0.007301
EDGE_020154,0.015498
EDGE_020155,0.007376
EDGE_020156,0.008414
EDGE_020157,0.009745
EDGE_020158,-0.009668
EDGE_020159,-0.008414
EDGE_020160,0.012490
EDGE_020161,0.001946
EDGE_020162,0.009668
EDGE_020163,-0.001946
EDGE_020164,-0.008739
EDGE_020165,-0.009006
EDGE_020166,0.069294
EDGE_020167,0.044630
EDGE_020168,-0.055614
EDGE_020169,0.284211
EDGE_020170,-0.028175
EDGE_020171,-0.096223
EDGE_020172,0.028175
EDGE_020173,0.020030
EDGE_020174,-0.000072
EDGE_020175,0.057423
EDGE_020176,0.000072
EDGE_020177,-0.057423
EDGE_020178,0.111537
EDGE_020179,-0.111537
EDGE_020180,-0.071283
EDGE_020181,0.054832
EDGE_020182,0.071283
EDGE_020183,-0.027661
EDGE_020184,0.000799
EDGE_020185,-0.126765
EDGE_020186,-0.054832
EDGE_020187,-0.045014
EDGE_020188,0.017841
EDGE_020189,-0.000799
EDGE_020190,0.088344
EDGE_020191,-0.116821
EDGE_020192,0.126765
EDGE_020193,-0.088344
EDGE_020194,0.116821
EDGE_020195,0.001608
EDGE_020196,-0.121454
EDGE_020197,0.045014
EDGE_020198,-0.012601
EDGE_020199,-0.076492
EDGE_020200,0.036212
EDGE_020201,0.027661
EDGE_020202,-0.017841
EDGE_020203,0.005592
EDGE_020204,-0.036212
EDGE_020205,0.076492
EDGE_020206,0.073512
EDGE_020207,0.052703
EDGE_020208,-0.005592
EDGE_020209,-0.093915
EDGE_020210,-0.073512
EDGE_020211,0.012601
EDGE_020212,-0.005247
EDGE_020213,-0.015550
EDGE_020214,0.030645
EDGE_020215,0.015550
EDGE_020216,-0.039008
EDGE_020217,0.021358
EDGE_020218,0.019501
EDGE_020219,0.000000
EDGE_020220,-0.030543
EDGE_020221,0.039008
EDGE_020222,-0.076896
EDGE_020223,0.030543
EDGE_020224,-0.000647
EDGE_020225,-0.005103
EDGE_020226,0.008626
EDGE_020227,-0.032635
EDGE_020228,0.038557
EDGE_020229,-0.023041
EDGE_020230,-0.157602
EDGE_020231,0.068180
EDGE_020232,0.023041
EDGE_020233,-0.136608
EDGE_020234,0.033071
EDGE_020235,0.084668
EDGE_020236,0.040239
EDGE_020237,-0.071830
EDGE_020238,0.026427
EDGE_020239,0.099484
EDGE_020240,-0.040239
EDGE_020241,0.052649
EDGE_020242,-0.072967
EDGE_020243,0.071830
EDGE_020244,-0.033067
EDGE_020245,0.007784
EDGE_020246,-0.007897
EDGE_020247,0.033067
EDGE_020248,-0.036826
EDGE_020249,0.007897
EDGE_020250,-0.007055
EDGE_020251,0.036826
EDGE_020252,0.005649
EDGE_020253,0.034179
EDGE_020254,-0.005649
EDGE_020255,-0.018116
EDGE_020256,-0.002864
EDGE_020257,-0.038020
EDGE_020258,0.027370
EDGE_020259,0.002864
EDGE_020260,-0.003770
EDGE_020261,0.055290
EDGE_020262,-0.023504
EDGE_020263,-0.007784
EDGE_020264,0.029389
EDGE_020265,0.000000
EDGE_020266,0.000343
EDGE_020267,0.023504
EDGE_020268,0.000000
EDGE_020269,0.027122
EDGE_020270,-0.018540
EDGE_020271,0.000000
EDGE_020272,0.003850
EDGE_020273,-0.010234
EDGE_020274,0.011528
EDGE_020275,-0.003850
EDGE_020276,0.030660
EDGE_020277,0.015026
EDGE_020278,0.000000
EDGE_020279,0.003972
EDGE_020280,-0.008989
EDGE_020281,-0.009744
EDGE_020282,0.010167
EDGE_020283,0.008989
EDGE_020284,0.001966
EDGE_020285,0.025217
EDGE_020286,0.034731
EDGE_020287,-0.019439
EDGE_020288,-0.008676
EDGE_020289,-0.025217
EDGE_020290,0.044761
EDGE_020291,-0.007817
EDGE_020292,0.000000
EDGE_020293,-0.010815
EDGE_020294,-0.020301
EDGE_020295,0.000000
EDGE_020296,-0.004334
EDGE_020297,0.000398
EDGE_020298,-0.016381
EDGE_020299,0.004334
EDGE_020300,-0.009135
EDGE_020301,0.016381
EDGE_020302,0.021103
EDGE_020303,0.000005
EDGE_020304,0.041077
EDGE_020305,-0.040221
EDGE_020306,0.043794
EDGE_020307,-0.024987
EDGE_020308,-0.043794
EDGE_020309,-0.047478
EDGE_020310,0.051160
EDGE_020311,0.006948
EDGE_020312,0.036272
EDGE_020313,-0.057644
EDGE_020314,-0.006948
EDGE_020315,0.066613
EDGE_020316,-0.057951
EDGE_020317,0.019274
EDGE_020318,0.016635
EDGE_020319,0.007451
EDGE_020320,-0.019274
EDGE_020321,-0.012691
EDGE_020322,-0.049088
EDGE_020323,0.049037
EDGE_020324,0.012691
